step,type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
294,PAYMENT,5998.14,C9196204,M887625,421424.82,415426.68,134504.12,140502.26,0,0
295,PAYMENT,2239.55,C4744854,M197923,53748.54,51508.99,26786.99,29026.54,0,0
296,PAYMENT,274.29,C2582524,M397571,201627.04,201352.75,9048.48,9322.77,0,0
297,PAYMENT,6628.94,C8351517,M301158,181261.89,174632.95,57720.34,64349.28,0,0
298,TRANSFER,2027.58,C8633773,C1028374,274928.54,272900.96,165062.26,167089.84,0,0
299,CASH_OUT,5573.2,C1059486,C5479144,64331.7,58758.5,19336.3,24909.5,0,0
300,TRANSFER,3863.23,C1527021,C5781295,469474.28,465611.05,150993.03,154856.26,0,0
301,PAYMENT,208.93,C9770838,M100425,250038.95,249830.02,9060.67,9269.6,0,0
302,PAYMENT,357.68,C1987737,M763686,236872.08,236514.4,91397.71,91755.39,0,0
303,CASH_OUT,4888.24,C4426900,C1938483,163982.92,159094.68,122613.62,127501.86,0,0
304,PAYMENT,3717.25,C5394880,M188914,421300.96,417583.71,118744.93,122462.18,0,0
305,TRANSFER,1051.74,C9770838,C2217071,244923.33,243871.59,112584.85,113636.59,0,0
306,TRANSFER,1386.66,C8078673,C2626229,165619.8,164233.14,21920.92,23307.58,0,0
307,TRANSFER,14119.75,C8350099,C9996207,436049.56,421929.81,125852.1,139971.85,0,0
308,CASH_OUT,335.91,C7089806,C2724590,391452.0,391116.09,155232.41,155568.32,0,0
309,CASH_OUT,3275.4,C9546409,C3608513,291761.64,288486.24,34102.41,37377.81,0,0
310,CASH_OUT,731.88,C8412769,C2173965,420583.56,419851.68,29555.14,30287.02,0,0
311,CASH_OUT,709.55,C4335942,C3253031,474102.59,473393.04,21979.1,22688.65,0,0
312,PAYMENT,9872.95,C3030113,M418635,75715.63,65842.68,138100.05,147973.0,0,0
313,TRANSFER,5714.9,C2173965,C6596150,460260.47,454545.57,174563.54,180278.44,0,0
314,CASH_OUT,5580.42,C7374122,C1397023,69041.24,63460.82,41468.34,47048.76,0,0
315,PAYMENT,14927.46,C4971793,M923927,262738.58,247811.12,62750.52,77677.98,0,0
316,PAYMENT,1143.68,C2217071,M415568,273136.61,271992.93,135173.72,136317.4,0,0
317,DEBIT,4289.42,C5476257,C6171716,401826.27,397536.85,52872.44,57161.86,0,0
318,TRANSFER,589.61,C3564217,C9153566,279043.33,278453.72,44973.41,45563.02,0,0
319,CASH_IN,2097.15,C4553384,C7110622,144502.07,142404.92,41455.56,43552.71,0,0
320,CASH_OUT,845.32,C4769795,C9910817,174401.59,173556.27,186740.07,187585.39,0,0
321,DEBIT,1331.41,C2321324,C8973915,60937.05,59605.64,135324.45,136655.86,0,0
322,TRANSFER,3605.85,C4191175,C9626108,477304.43,473698.58,160923.17,164529.02,0,0
323,PAYMENT,213.48,C8973915,M277934,39514.72,39301.24,184801.93,185015.41,0,0
324,CASH_OUT,72025.43,C6262632,C9910817,106993.4,34967.97,165590.34,237615.77,0,0
325,PAYMENT,146.64,C8351517,M871711,135810.73,135664.09,21845.32,21991.96,0,0
326,CASH_OUT,96.7,C2785277,C9517169,25382.71,25286.01,181036.84,181133.54,0,0
327,PAYMENT,11116.9,C9398441,M424308,50098.98,38982.08,66058.72,77175.62,0,0
328,TRANSFER,5341.84,C5476257,C7110622,68733.52,63391.68,192903.75,198245.59,0,0
329,CASH_IN,3820.89,C4567281,C5673212,326446.4,322625.51,176129.49,179950.38,0,0
330,TRANSFER,3853.32,C4524499,C2065818,377955.53,374102.21,57449.01,61302.33,0,0
331,PAYMENT,1070.1,C2556017,M805477,384362.5,383292.4,130459.75,131529.85,0,0
332,PAYMENT,182.27,C1641849,M790855,425166.55,424984.28,7459.65,7641.92,0,0
333,CASH_IN,1276.16,C2642635,C7700828,466961.31,465685.15,7267.97,8544.13,0,0
334,DEBIT,283.07,C4946066,C9279821,468304.37,468021.3,192426.28,192709.35,0,0
335,CASH_IN,7709.74,C8536477,C4744854,149196.11,141486.37,120556.59,128266.33,0,0
336,CASH_IN,817.2,C4841005,C3109911,227174.54,226357.34,128262.48,129079.68,0,0
337,TRANSFER,210.4,C5528972,C2375453,234010.38,233799.98,38562.28,38772.68,0,0
338,PAYMENT,576.65,C8698256,M790855,229457.24,228880.59,51452.98,52029.63,0,0
339,PAYMENT,2504.55,C5453786,M415568,395383.83,392879.28,113556.24,116060.79,0,0
340,CASH_OUT,355.15,C8187926,C1059486,428073.25,427718.1,179408.55,179763.7,0,0
341,DEBIT,211.78,C4426900,C4694634,43368.88,43157.1,133851.17,134062.95,0,0
342,PAYMENT,1785.36,C1938483,M923927,161800.84,160015.48,49609.42,51394.78,0,0
343,PAYMENT,1789.93,C3997281,M320392,376878.33,375088.4,190806.96,192596.89,0,0
344,PAYMENT,397.87,C7705490,M563246,5717.87,5320.0,130736.67,131134.54,0,0
345,CASH_OUT,427.49,C7374122,C3970445,59112.42,58684.93,61361.27,61788.76,0,0
346,TRANSFER,1744.28,C1666754,C4740036,384920.52,383176.24,138058.08,139802.36,0,0
347,CASH_OUT,60.57,C8099076,C2626229,307312.72,307252.15,43825.72,43886.29,0,0
348,PAYMENT,65.7,C4539704,M550770,373867.42,373801.72,121147.79,121213.49,0,0
349,TRANSFER,260.63,C6855396,C1959074,378675.26,378414.63,160399.0,160659.63,0,0
350,DEBIT,715.59,C8315831,C3564217,340170.96,339455.37,119162.89,119878.48,0,0
351,CASH_OUT,2042.27,C6033115,C7550190,264086.56,262044.29,72356.97,74399.24,0,0
352,CASH_IN,20967.15,C7210606,C7374122,414387.03,393419.88,180577.63,201544.78,0,0
353,PAYMENT,6095.58,C8688755,M410016,82268.58,76173.0,170897.2,176992.78,0,0
354,TRANSFER,796.42,C5476257,C8852574,358458.98,357662.56,97765.59,98562.01,0,0
355,CASH_IN,1055.71,C7550190,C6647119,226716.15,225660.44,102649.57,103705.28,0,0
356,TRANSFER,147.66,C2714803,C3646552,231189.15,231041.49,161383.07,161530.73,0,0
357,CASH_OUT,1056.77,C4191175,C1009594,408226.61,407169.84,149160.9,150217.67,0,0
358,CASH_OUT,615.65,C8090293,C2564689,172264.43,171648.78,12751.98,13367.63,0,0
359,CASH_IN,2091.08,C5437923,C1959074,15867.44,13776.36,81773.39,83864.47,0,0
360,CASH_OUT,209.67,C9722815,C1701771,489166.64,488956.97,129176.16,129385.83,0,0
361,TRANSFER,3098.56,C2651177,C5449368,434810.14,431711.58,181353.46,184452.02,0,0
362,TRANSFER,23516.98,C3670896,C3592974,437276.86,413759.88,26597.96,50114.94,0,0
363,DEBIT,882.25,C5479144,C7073292,496423.39,495541.14,78611.73,79493.98,0,0
364,PAYMENT,2448.97,C8294150,M451470,1736.65,0.0,4547.07,6996.04,0,0
365,PAYMENT,4360.26,C4009172,M790855,272222.67,267862.41,106386.72,110746.98,0,0
366,DEBIT,491.55,C3564217,C4185957,173079.87,172588.32,55129.95,55621.5,0,0
367,CASH_IN,1716.74,C9996207,C1028374,56422.32,54705.58,161895.64,163612.38,0,0
368,TRANSFER,1124.6,C9722815,C8078673,120333.15,119208.55,13458.18,14582.78,0,0
369,CASH_OUT,1333.22,C7550190,C5213115,336011.82,334678.6,174442.48,175775.7,0,0
370,PAYMENT,233.69,C3678638,M100425,219481.41,219247.72,107951.96,108185.65,0,0
371,CASH_OUT,1151.73,C6539837,C6647119,70067.79,68916.06,198696.69,199848.42,0,0
372,PAYMENT,2969.05,C2935113,M563246,159451.85,156482.8,119583.53,122552.58,0,0
373,CASH_OUT,19976.01,C6672134,C9517485,150882.22,130906.21,28652.09,48628.1,0,0
374,CASH_OUT,7469.19,C5924115,C2264748,150250.48,142781.29,12191.53,19660.72,0,0
375,CASH_IN,81337.7,C3995870,C8187926,312996.57,231658.87,85440.12,166777.82,0,0
376,TRANSFER,236.35,C9626108,C6171716,335671.26,335434.91,157160.92,157397.27,0,0
377,PAYMENT,6276.96,C2642635,M418635,74608.8,68331.84,75292.04,81569.0,0,0
378,CASH_OUT,1582.38,C1841248,C6007072,424670.47,423088.09,60147.28,61729.66,0,0
379,CASH_OUT,87518.53,C4652414,C2714803,281192.97,193674.44,193557.24,281075.77,0,0
380,TRANSFER,217.76,C5528972,C6692553,121429.26,121211.5,40667.35,40885.11,0,0
381,CASH_OUT,204.5,C8633773,C8231838,46232.0,46027.5,144916.94,145121.44,0,0
382,PAYMENT,330.7,C5017343,M974224,336835.96,336505.26,120584.41,120915.11,0,0
383,DEBIT,15.68,C2525206,C1744682,293791.84,293776.16,134290.1,134305.78,0,0
384,PAYMENT,383.17,C9877065,M958179,453516.41,453133.24,60637.61,61020.78,0,0
385,CASH_IN,240.26,C1192619,C1790481,481038.78,480798.52,23463.24,23703.5,0,0
386,CASH_IN,1481.47,C9910817,C9517169,347813.14,346331.67,140753.72,142235.19,0,0
387,TRANSFER,2172.24,C2785277,C2154126,160807.5,158635.26,56611.84,58784.08,0,0
388,TRANSFER,46739.35,C7003042,C5076817,154211.14,107471.79,71928.92,118668.27,0,0
389,DEBIT,7338.19,C1981186,C4905582,401408.31,394070.12,144482.71,151820.9,0,0
390,CASH_OUT,345.91,C2074176,C7402509,185352.46,185006.55,82786.03,83131.94,0,0
391,TRANSFER,181.85,C5924115,C2818692,72961.36,72779.51,52154.82,52336.67,0,0
392,CASH_IN,2933.17,C2795765,C6891254,208789.04,205855.87,30482.28,33415.45,0,0
393,PAYMENT,78.22,C1908841,M563246,416681.36,416603.14,99860.3,99938.52,0,0
394,CASH_OUT,42741.15,C2813543,C2130789,128663.38,85922.23,164318.39,207059.54,0,0
395,CASH_IN,11601.39,C1701771,C1641849,245297.79,233696.4,33646.73,45248.12,0,0
396,DEBIT,429.08,C3342608,C1938483,360156.77,359727.69,97663.26,98092.34,0,0
397,CASH_IN,35.65,C4576135,C1701771,478618.45,478582.8,104788.88,104824.53,0,0
398,DEBIT,16444.47,C9996414,C7917152,24257.2,7812.73,1276.76,17721.23,0,0
399,PAYMENT,872.11,C3500715,M797229,33983.97,33111.86,30205.93,31078.04,0,0
400,PAYMENT,13038.12,C9164991,M674553,30225.06,17186.94,127545.72,140583.84,0,0
401,CASH_IN,45.2,C1954280,C7817881,243927.19,243881.99,1322.47,1367.67,0,0
402,TRANSFER,330.71,C2719583,C8078673,264708.82,264378.11,54948.15,55278.86,0,0
403,CASH_IN,1108.19,C8078673,C1666754,406578.61,405470.42,134806.59,135914.78,0,0
404,DEBIT,1204.67,C7073292,C8606962,459024.42,457819.75,104877.08,106081.75,0,0
405,PAYMENT,445.8,C8412769,M786508,126209.1,125763.3,70888.22,71334.02,0,0
406,DEBIT,3811.2,C7350753,C8106470,479648.9,475837.7,91799.55,95610.75,0,0
407,PAYMENT,129.64,C8722606,M797229,149987.32,149857.68,165612.42,165742.06,0,0
408,PAYMENT,824.88,C7003042,M397571,15842.25,15017.37,81055.66,81880.54,0,0
409,TRANSFER,1394.92,C8999183,C6647119,318374.04,316979.12,140569.03,141963.95,0,0
410,PAYMENT,3068.3,C4586084,M596171,392188.16,389119.86,113171.33,116239.63,0,0
411,DEBIT,4551.58,C5855124,C8670955,459576.11,455024.53,45953.3,50504.88,0,0
412,CASH_IN,115.67,C4731818,C1131249,237750.14,237634.47,9312.39,9428.06,0,0
413,PAYMENT,51.0,C2161193,M346277,271515.35,271464.35,131621.85,131672.85,0,0
414,PAYMENT,14120.09,C5159166,M414910,480734.59,466614.5,117407.22,131527.31,0,0
415,CASH_OUT,2131.6,C6507321,C9997381,464437.47,462305.87,59855.38,61986.98,0,0
416,TRANSFER,245.43,C1131249,C2833230,338517.48,338272.05,108112.49,108357.92,0,0
417,TRANSFER,24399.16,C1641849,C1938483,395249.04,370849.88,137862.11,162261.27,0,0
418,PAYMENT,1382.09,C6799667,M525800,26848.22,25466.13,87417.65,88799.74,0,0
419,DEBIT,11598.07,C6543670,C8106422,384502.83,372904.76,190971.68,202569.75,0,0
420,TRANSFER,1255.18,C2173965,C4694634,14812.83,13557.65,54665.41,55920.59,0,0
421,CASH_IN,67608.96,C2149597,C8612220,177905.6,110296.64,188228.57,255837.53,0,0
422,TRANSFER,36705.49,C5476257,C5727085,330335.95,293630.46,17138.82,53844.31,0,0
423,CASH_OUT,666.52,C3564217,C5674183,36753.34,36086.82,53594.41,54260.93,0,0
424,TRANSFER,7655.21,C7194416,C4539704,369827.64,362172.43,63335.65,70990.86,0,0
425,PAYMENT,3986.83,C5614226,M745414,222367.93,218381.1,152269.3,156256.13,0,0
426,PAYMENT,16937.12,C4226067,M233470,215489.76,198552.64,111397.01,128334.13,0,0
427,TRANSFER,159.2,C7377459,C4903402,44809.42,44650.22,110843.96,111003.16,0,0
428,CASH_OUT,4324.72,C4860684,C7754864,6170.31,1845.59,82762.01,87086.73,0,0
429,CASH_OUT,9107.46,C9996207,C3646552,452603.79,443496.33,195634.61,204742.07,0,0
430,CASH_OUT,32.54,C3342608,C2813543,190366.01,190333.47,27768.01,27800.55,0,0
431,PAYMENT,102.87,C2140194,M410016,31633.58,31530.71,86935.25,87038.12,0,0
432,TRANSFER,18.57,C1954280,C3094235,180562.46,180543.89,188844.46,188863.03,0,0
433,CASH_OUT,639.82,C4946066,C9479356,308334.4,307694.58,91572.33,92212.15,0,0
434,PAYMENT,4605.86,C5108603,M100425,166108.61,161502.75,124038.44,128644.3,0,0
435,DEBIT,22130.55,C1120642,C3762152,167368.11,145237.56,163095.09,185225.64,0,0
436,DEBIT,1271.8,C9479356,C4684531,150217.64,148945.84,120642.25,121914.05,0,0
437,CASH_OUT,28487.8,C9910817,C3030113,88818.64,60330.84,79647.92,108135.72,0,0
438,PAYMENT,69.39,C3995870,M871711,316451.23,316381.84,193552.62,193622.01,0,0
439,CASH_OUT,36.35,C4860684,C7897151,140150.07,140113.72,157173.31,157209.66,0,0
440,TRANSFER,981.33,C6075395,C2065818,296113.52,295132.19,109125.82,110107.15,0,0
441,CASH_OUT,2364.05,C6855396,C4903402,476502.31,474138.26,92324.44,94688.49,0,0
442,CASH_OUT,1027.22,C1983738,C5446912,415640.9,414613.68,13831.73,14858.95,0,0
443,DEBIT,17.55,C8761611,C4009172,249651.61,249634.06,126667.21,126684.76,0,0
444,PAYMENT,917.6,C7817881,M410016,357618.2,356700.6,157815.35,158732.95,0,0
445,PAYMENT,80.73,C5213115,M923927,291122.01,291041.28,106873.48,106954.21,0,0
446,CASH_IN,4185.35,C4731818,C1848731,271822.6,267637.25,158144.18,162329.53,0,0
447,TRANSFER,2282.89,C8688755,C9479356,319090.18,316807.29,16996.39,19279.28,0,0
448,CASH_OUT,167.38,C6933742,C3726327,177504.41,177337.03,129399.97,129567.35,0,0
449,PAYMENT,392.39,C7117837,M934692,323371.8,322979.41,193362.23,193754.62,0,0
450,PAYMENT,131.84,C9147706,M442027,5273.89,5142.05,51747.67,51879.51,0,0
451,TRANSFER,967.43,C5004485,C5781295,290259.15,289291.72,115047.08,116014.51,0,0
452,TRANSFER,7407.77,C5171761,C4652414,386171.12,378763.35,117717.99,125125.76,0,0
453,TRANSFER,152.71,C9626108,C4668136,241385.54,241232.83,59086.44,59239.15,0,0
454,CASH_IN,3005.18,C7067228,C4514944,415658.87,412653.69,146030.14,149035.32,0,0
455,PAYMENT,379.74,C2188789,M550770,392135.0,391755.26,104222.97,104602.71,0,0
456,PAYMENT,224.59,C2338687,M320392,360996.97,360772.38,90489.44,90714.03,0,0
457,PAYMENT,885.31,C3678638,M763686,355389.49,354504.18,4517.02,5402.33,0,0
458,PAYMENT,138.31,C7120868,M934692,400025.06,399886.75,185984.49,186122.8,0,0
459,CASH_OUT,362.38,C6271130,C8187926,275955.14,275592.76,66197.93,66560.31,0,0
460,TRANSFER,99.91,C5977931,C5418934,398877.89,398777.98,125952.06,126051.97,0,0
461,PAYMENT,55795.6,C6933742,M400850,197791.19,141995.59,147477.67,203273.27,0,0
462,DEBIT,1176.77,C8633773,C5428914,214776.42,213599.65,890.01,2066.78,0,0
463,PAYMENT,270.57,C9153566,M397571,351879.87,351609.3,159201.61,159472.18,0,0
464,CASH_OUT,1682.37,C8688755,C9279821,182896.51,181214.14,39414.86,41097.23,0,0
465,PAYMENT,875.98,C1415846,M958179,244741.99,243866.01,193183.28,194059.26,0,0
466,PAYMENT,704.9,C6692553,M324082,196272.0,195567.1,22846.41,23551.31,0,0
467,TRANSFER,3745.59,C3597059,C3710895,86263.76,82518.17,134717.77,138463.36,0,0
468,DEBIT,4989.12,C3194789,C4415796,42375.98,37386.86,26789.55,31778.67,0,0
469,PAYMENT,379.55,C7264956,M521947,91522.26,91142.71,138687.31,139066.86,0,0
470,TRANSFER,346.67,C1848731,C9196204,68933.65,68586.98,76741.99,77088.66,0,0
471,PAYMENT,632.64,C3484601,M437902,346716.46,346083.82,129052.02,129684.66,0,0
472,CASH_IN,10.98,C7199635,C5443951,244821.01,244810.03,28059.31,28070.29,0,0
473,PAYMENT,52.96,C8633773,M324082,26805.63,26752.67,71807.83,71860.79,0,0
474,PAYMENT,16877.7,C4684531,M301158,407607.97,390730.27,192765.82,209643.52,0,0
475,TRANSFER,29434.87,C4946066,C8761611,342348.34,312913.47,83126.09,112560.96,0,0
476,DEBIT,666.43,C4117625,C5443951,41335.31,40668.88,6172.14,6838.57,0,0
477,CASH_OUT,3474.18,C5446912,C4335942,137426.46,133952.28,107521.72,110995.9,0,0
478,PAYMENT,2043.67,C3597059,M563246,371259.13,369215.46,153183.91,155227.58,0,0
479,TRANSFER,518016.11,C7210606,C3253031,57103.33,0.0,164656.56,682672.67,0,0
480,TRANSFER,10292.28,C4188992,C1109031,380002.07,369709.79,88273.32,98565.6,0,0
481,PAYMENT,849.09,C4965789,M442027,367994.35,367145.26,130734.34,131583.43,0,0
482,PAYMENT,162.21,C4335942,M320392,131407.61,131245.4,172439.93,172602.14,0,0
483,PAYMENT,44.13,C5479144,M640490,405944.46,405900.33,41975.63,42019.76,0,0
484,CASH_OUT,1647.36,C1649691,C9143903,430524.35,428876.99,122052.36,123699.72,0,0
485,TRANSFER,241.6,C5394880,C1938483,392424.65,392183.05,162705.97,162947.57,0,0
486,DEBIT,63.78,C6022741,C9143903,266140.4,266076.62,119371.54,119435.32,0,0
487,PAYMENT,300.92,C4740036,M282480,144666.62,144365.7,53468.61,53769.53,0,0
488,DEBIT,126.08,C5163555,C5855124,67794.45,67668.37,150018.83,150144.91,0,0
489,TRANSFER,32025.36,C2556017,C2437026,433523.8,401498.44,25377.63,57402.99,0,0
490,DEBIT,6395.05,C7273233,C6292423,355697.42,349302.37,165696.36,172091.41,0,0
491,CASH_OUT,1079.29,C7907400,C4214348,244729.36,243650.07,115485.11,116564.4,0,0
492,PAYMENT,21160.43,C8434500,M974224,225995.86,204835.43,126725.55,147885.98,0,0
493,DEBIT,1280.16,C4823498,C8077999,257806.74,256526.58,55645.14,56925.3,0,0
494,CASH_IN,195.87,C2626229,C8096887,475127.04,474931.17,65457.86,65653.73,0,0
495,PAYMENT,23069.07,C2173965,M197923,366362.01,343292.94,146186.39,169255.46,0,0
496,TRANSFER,3222.2,C3726327,C6866294,179111.36,175889.16,12666.14,15888.34,0,0
497,TRANSFER,137.76,C6707197,C7818496,412423.82,412286.06,98942.99,99080.75,0,0
498,PAYMENT,749.44,C3109911,M415568,273655.27,272905.83,26118.85,26868.29,0,0
499,DEBIT,190.33,C2188789,C3670896,381127.01,380936.68,9188.59,9378.92,0,0
500,CASH_OUT,69.02,C4185957,C8078673,62118.59,62049.57,171530.32,171599.34,0,0
501,TRANSFER,6990.83,C2867825,C7818496,101159.1,94168.27,137718.38,144709.21,0,0
502,PAYMENT,49952.77,C7003042,M745414,79488.73,29535.96,186545.11,236497.88,0,0
503,PAYMENT,66.88,C2724590,M674553,125194.64,125127.76,74368.75,74435.63,0,0
504,CASH_IN,3381.04,C3396987,C3608513,198170.78,194789.74,61101.85,64482.89,0,0
505,CASH_OUT,298.48,C9398441,C7818496,327742.61,327444.13,140739.61,141038.09,0,0
506,PAYMENT,413.95,C9436429,M799287,66349.9,65935.95,45238.17,45652.12,0,0
507,CASH_OUT,335.36,C4744854,C4744854,347798.55,347463.19,163421.81,163757.17,0,0
508,CASH_IN,194.81,C2564689,C4348276,66087.58,65892.77,14165.66,14360.47,0,0
509,TRANSFER,1208.39,C2935113,C7377459,51600.77,50392.38,73512.34,74720.73,0,0
510,PAYMENT,208.12,C2651177,M640490,406683.96,406475.84,174899.46,175107.58,0,0
511,CASH_OUT,1883.55,C7907400,C1538552,34205.8,32322.25,112658.24,114541.79,0,0
512,CASH_OUT,991.8,C3396987,C3762152,175593.86,174602.06,42611.09,43602.89,0,0
513,CASH_OUT,680.01,C5191056,C5394880,343283.08,342603.07,171992.5,172672.51,0,0
514,PAYMENT,178.55,C2694522,M831076,376222.82,376044.27,117914.78,118093.33,0,0
515,TRANSFER,346.01,C7818496,C5159166,395538.33,395192.32,49557.27,49903.28,0,0
516,CASH_OUT,4968.05,C7273233,C5098412,300499.53,295531.48,144235.93,149203.98,0,0
517,PAYMENT,2986.43,C8896868,M414910,423946.05,420959.62,131681.07,134667.5,0,0
518,PAYMENT,155.23,C5004485,M808446,254761.28,254606.05,149568.73,149723.96,0,0
519,PAYMENT,1337.64,C4612365,M796101,448956.28,447618.64,190934.3,192271.94,0,0
520,TRANSFER,4928.42,C7210606,C6007072,249791.27,244862.85,118785.95,123714.37,0,0
521,TRANSFER,38.91,C2719583,C8935169,466962.2,466923.29,26396.58,26435.49,0,0
522,DEBIT,3251.01,C6022741,C1247595,182706.23,179455.22,136588.41,139839.42,0,0
523,CASH_OUT,291.42,C7110622,C8707870,8344.7,8053.28,13506.51,13797.93,0,0
524,PAYMENT,3433.03,C5667265,M425498,30234.43,26801.4,157858.0,161291.03,0,0
525,TRANSFER,238.29,C2262382,C6507321,250524.48,250286.19,83086.4,83324.69,0,0
526,CASH_OUT,29.67,C5918715,C3138181,268282.41,268252.74,123209.41,123239.08,0,0
527,PAYMENT,42.31,C9683481,M528231,255652.35,255610.04,40639.5,40681.81,0,0
528,DEBIT,1207.33,C8688755,C4694634,195365.75,194158.42,126858.85,128066.18,0,0
529,DEBIT,1843.54,C5476257,C6171716,33057.54,31214.0,139735.18,141578.72,0,0
530,CASH_OUT,179.71,C2785277,C2714803,122239.88,122060.17,184925.55,185105.26,0,0
531,PAYMENT,3933.11,C6596150,M808446,27514.31,23581.2,133215.92,137149.03,0,0
532,CASH_OUT,39.53,C8187926,C2197935,6332.49,6292.96,27442.36,27481.89,0,0
533,PAYMENT,960.87,C7774229,M525800,261502.68,260541.81,156597.42,157558.29,0,0
534,CASH_OUT,97.32,C5443951,C6944126,63465.3,63367.98,156224.8,156322.12,0,0
535,PAYMENT,297.77,C5479144,M640490,449948.71,449650.94,67002.21,67299.98,0,0
536,TRANSFER,1205.68,C3195773,C2622631,131474.83,130269.15,195010.12,196215.8,0,0
537,CASH_OUT,196.21,C7774229,C9164991,255390.94,255194.73,11087.82,11284.03,0,0
538,DEBIT,508.21,C5443951,C2626229,78654.99,78146.78,154665.79,155174.0,0,0
539,CASH_IN,8205.71,C6573147,C7705490,57666.8,49461.09,148155.99,156361.7,0,0
540,PAYMENT,345.92,C2719583,M497562,22990.76,22644.84,72795.3,73141.22,0,0
541,CASH_IN,5833.57,C7073292,C4698379,276432.39,270598.82,182789.53,188623.1,0,0
542,CASH_OUT,114.5,C1848731,C8294150,160901.01,160786.51,83251.32,83365.82,0,0
543,CASH_OUT,3164.05,C1971823,C3094235,285767.98,282603.93,23880.19,27044.24,0,0
544,CASH_OUT,19597.11,C3608513,C7073292,111592.53,91995.42,103154.83,122751.94,0,0
545,PAYMENT,7.82,C3351868,M799287,438495.62,438487.8,173206.45,173214.27,0,0
546,CASH_OUT,222.79,C8574680,C4694634,43192.76,42969.97,91349.24,91572.03,0,0
547,TRANSFER,3477.76,C5446912,C6075395,392253.61,388775.85,147915.2,151392.96,0,0
548,PAYMENT,730.63,C2626229,M563638,485928.87,485198.24,199557.42,200288.05,0,0
549,CASH_OUT,2303.75,C5382463,C5449324,380241.11,377937.36,49025.37,51329.12,0,0
550,PAYMENT,327.68,C8761611,M414910,116498.87,116171.19,69284.74,69612.42,0,0
551,DEBIT,1303.98,C4744854,C4841005,731.02,0.0,131460.77,132764.75,0,0
552,DEBIT,803.23,C6555772,C8350099,51974.51,51171.28,105962.9,106766.13,0,0
553,PAYMENT,11334.02,C2149597,M424308,486279.62,474945.6,28474.7,39808.72,0,0
554,PAYMENT,1824.1,C3678638,M805477,115736.29,113912.19,169100.85,170924.95,0,0
555,TRANSFER,2154.27,C6944126,C3597059,487277.4,485123.13,16980.48,19134.75,0,0
556,PAYMENT,481.18,C5528972,M636004,409981.45,409500.27,14966.1,15447.28,0,0
557,TRANSFER,413.55,C4586084,C4971793,482109.14,481695.59,47354.35,47767.9,0,0
558,PAYMENT,461.69,C5159166,M425498,400408.41,399946.72,140145.12,140606.81,0,0
559,CASH_OUT,2413.67,C4769795,C5785687,135977.94,133564.27,14937.49,17351.16,0,0
560,PAYMENT,472.5,C3090865,M640490,292354.02,291881.52,31082.11,31554.61,0,0
561,PAYMENT,1957.75,C1981186,M696750,203256.28,201298.53,107184.91,109142.66,0,0
562,CASH_IN,69619.61,C9877065,C5785687,154153.86,84534.25,53001.59,122621.2,0,0
563,PAYMENT,6261.97,C4567281,M763686,343027.42,336765.45,165277.34,171539.31,0,0
564,CASH_OUT,571.32,C5667265,C5476583,417962.38,417391.06,65558.73,66130.05,0,0
565,PAYMENT,12117.77,C7273233,M525800,198122.23,186004.46,9790.12,21907.89,0,0
566,PAYMENT,484.85,C8187926,M414910,476048.3,475563.45,170920.26,171405.11,0,0
567,TRANSFER,18.61,C6855396,C7273233,47362.64,47344.03,20381.47,20400.08,0,0
